jobsat,ai_use,remote3,country,workexp,devgroup,yourchoice,year
8.0,1.0,Hybrid,Poland,10.0,DevOps/Infra,0,2024
6.0,1.0,Hybrid,Germany,27.0,Manager,0,2024
5.0,0.0,Remote,Austria,15.0,Other,0,2024
8.0,1.0,In-person,Pakistan,4.0,Developer,0,2024
8.0,1.0,Hybrid,Czech Republic,18.0,DevOps/Infra,0,2024
10.0,1.0,Hybrid,India,8.0,Developer,0,2024
9.0,1.0,Hybrid,Denmark,12.0,Developer,0,2024
5.0,0.0,Hybrid,Russian Federation,10.0,Developer,0,2024
10.0,0.0,In-person,Denmark,50.0,Developer,0,2024
8.0,1.0,Remote,Switzerland,18.0,Other,0,2024
7.0,1.0,Remote,Germany,12.0,Developer,0,2024
8.0,1.0,In-person,Germany,5.0,Developer,0,2024
9.0,1.0,Hybrid,Czech Republic,9.0,Developer,0,2024
7.0,1.0,In-person,Serbia,3.0,Developer,0,2024
7.0,1.0,Hybrid,Netherlands,6.0,Developer,0,2024
8.0,1.0,Remote,United States of America,6.0,Developer,0,2024
6.0,0.0,Remote,France,13.0,Other,0,2024
8.0,0.0,Hybrid,Switzerland,5.0,Research,0,2024
6.0,1.0,Hybrid,France,22.0,Developer,0,2024
7.0,0.0,Hybrid,Switzerland,30.0,Developer,0,2024
7.0,0.0,Hybrid,France,20.0,Developer,0,2024
7.0,0.0,Hybrid,Germany,28.0,Developer,0,2024
10.0,0.0,Hybrid,Sweden,15.0,Other,0,2024
9.0,1.0,Hybrid,New Zealand,10.0,Developer,0,2024
6.0,1.0,Hybrid,Indonesia,4.0,Developer,0,2024
7.0,1.0,Remote,Lithuania,15.0,Developer,0,2024
6.0,1.0,Hybrid,Sweden,7.0,Developer,0,2024
6.0,0.0,In-person,South Africa,30.0,Developer,0,2024
7.0,0.0,Hybrid,United States of America,10.0,Developer,0,2024
9.0,0.0,Hybrid,Germany,11.0,Developer,0,2024
2.0,1.0,Remote,Germany,10.0,Manager,0,2024
8.0,0.0,Hybrid,Turkey,14.0,Developer,0,2024
8.0,1.0,In-person,Australia,2.0,Developer,0,2024
8.0,1.0,Hybrid,Norway,32.0,Developer,0,2024
8.0,1.0,In-person,Italy,16.0,Other,0,2024
5.0,0.0,Remote,Poland,18.0,Developer,0,2024
9.0,0.0,Remote,Japan,45.0,Developer,0,2024
2.0,1.0,Remote,Poland,17.0,Developer,0,2024
6.0,1.0,Hybrid,Netherlands,14.0,Developer,0,2024
8.0,1.0,In-person,Taiwan,7.0,Developer,0,2024
7.0,0.0,Hybrid,Germany,7.0,Data/ML,0,2024
8.0,1.0,Remote,France,20.0,Developer,0,2024
7.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,12.0,Developer,0,2024
5.0,0.0,Remote,Spain,7.0,Developer,0,2024
8.0,0.0,Remote,Spain,6.0,Developer,0,2024
4.0,1.0,Hybrid,Lithuania,16.0,Developer,0,2024
8.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,7.0,Other,0,2024
6.0,1.0,Hybrid,Netherlands,15.0,Data/ML,0,2024
5.0,1.0,Remote,Poland,6.0,Developer,0,2024
8.0,0.0,Remote,Poland,14.0,Developer,0,2024
9.0,1.0,Remote,Germany,15.0,Developer,0,2024
9.0,0.0,In-person,Sweden,14.0,Manager,0,2024
8.0,1.0,Hybrid,Netherlands,19.0,Developer,0,2024
6.0,1.0,Remote,Germany,25.0,Developer,0,2024
8.0,1.0,Hybrid,Romania,11.0,Developer,0,2024
7.0,1.0,In-person,Poland,8.0,Developer,0,2024
8.0,0.0,Hybrid,Italy,16.0,Data/ML,0,2024
6.0,0.0,Hybrid,Germany,5.0,Developer,0,2024
7.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,11.0,Developer,0,2024
9.0,0.0,Remote,France,18.0,Developer,0,2024
8.0,1.0,Hybrid,Netherlands,10.0,Developer,0,2024
8.0,1.0,Hybrid,France,2.0,Developer,0,2024
9.0,0.0,In-person,Switzerland,15.0,Developer,0,2024
9.0,1.0,Remote,Hungary,10.0,Developer,0,2024
7.0,1.0,Hybrid,Belgium,11.0,Developer,0,2024
8.0,0.0,Hybrid,Switzerland,20.0,Developer,0,2024
3.0,1.0,In-person,"Iran, Islamic Republic of...",7.0,Developer,0,2024
4.0,1.0,Hybrid,France,30.0,Developer,0,2024
10.0,0.0,Hybrid,Finland,13.0,Developer,0,2024
8.0,1.0,Remote,Sweden,10.0,Developer,0,2024
6.0,0.0,Hybrid,France,13.0,Developer,0,2024
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,15.0,DevOps/Infra,0,2024
7.0,0.0,Hybrid,Netherlands,5.0,Developer,0,2024
8.0,1.0,In-person,Switzerland,7.0,Developer,0,2024
9.0,1.0,Hybrid,Poland,14.0,Developer,0,2024
3.0,1.0,Hybrid,Germany,11.0,Developer,0,2024
8.0,1.0,Hybrid,Bulgaria,28.0,Developer,0,2024
8.0,1.0,Remote,Spain,17.0,Developer,0,2024
8.0,0.0,Hybrid,Austria,25.0,Other,0,2024
6.0,1.0,Hybrid,India,3.0,Developer,0,2024
2.0,0.0,Hybrid,South Africa,12.0,Developer,0,2024
6.0,0.0,Hybrid,Sweden,44.0,Other,0,2024
8.0,0.0,In-person,France,11.0,DevOps/Infra,0,2024
8.0,1.0,Remote,France,22.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,8.0,Developer,0,2024
3.0,1.0,Remote,Germany,22.0,Developer,0,2024
3.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,15.0,Developer,0,2024
8.0,0.0,Hybrid,Switzerland,23.0,Developer,0,2024
7.0,1.0,In-person,China,12.0,Developer,0,2024
9.0,0.0,Hybrid,Switzerland,5.0,Developer,0,2024
8.0,1.0,In-person,Lithuania,20.0,Developer,0,2024
8.0,0.0,In-person,Sweden,18.0,Developer,0,2024
5.0,0.0,Hybrid,Switzerland,40.0,Developer,0,2024
5.0,1.0,In-person,"Iran, Islamic Republic of...",12.0,Developer,0,2024
9.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,10.0,DevOps/Infra,0,2024
7.0,1.0,Remote,Bulgaria,14.0,Developer,0,2024
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,35.0,Developer,0,2024
8.0,1.0,Remote,France,13.0,Developer,0,2024
8.0,0.0,Hybrid,Germany,4.0,Developer,0,2024
7.0,0.0,Hybrid,South Africa,7.0,Developer,0,2024
8.0,1.0,In-person,Viet Nam,1.0,Developer,0,2024
7.0,1.0,Remote,Australia,8.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,10.0,Developer,0,2024
4.0,0.0,Hybrid,Italy,12.0,Developer,0,2024
8.0,0.0,Hybrid,Poland,11.0,Developer,0,2024
1.0,0.0,Remote,Hungary,8.0,Developer,0,2024
10.0,1.0,Hybrid,France,7.0,Developer,0,2024
9.0,1.0,In-person,France,1.0,Developer,0,2024
7.0,0.0,Hybrid,Ukraine,25.0,Research,0,2024
10.0,0.0,Remote,Sweden,13.0,Developer,0,2024
5.0,1.0,Hybrid,Czech Republic,18.0,Developer,0,2024
7.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,15.0,Manager,0,2024
7.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,11.0,Data/ML,0,2024
8.0,0.0,Hybrid,France,5.0,Developer,0,2024
6.0,1.0,Hybrid,Germany,12.0,Other,0,2024
5.0,1.0,Remote,Poland,15.0,Developer,0,2024
10.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,0,2024
9.0,0.0,In-person,Czech Republic,24.0,Developer,0,2024
8.0,0.0,In-person,Poland,21.0,Developer,0,2024
8.0,1.0,Remote,Austria,7.0,Developer,0,2024
8.0,1.0,Remote,Netherlands,21.0,Developer,0,2024
7.0,1.0,Hybrid,France,16.0,Developer,0,2024
8.0,0.0,Remote,Ukraine,2.0,Developer,0,2024
10.0,0.0,Hybrid,Denmark,43.0,Developer,0,2024
8.0,0.0,Hybrid,Austria,20.0,Other,0,2024
7.0,0.0,In-person,Denmark,18.0,Developer,0,2024
6.0,1.0,Remote,Brazil,15.0,Manager,0,2024
8.0,0.0,Hybrid,Netherlands,10.0,Developer,0,2024
8.0,1.0,In-person,Czech Republic,7.0,Developer,0,2024
6.0,1.0,Hybrid,Spain,14.0,Research,0,2024
7.0,0.0,In-person,Poland,2.0,Data/ML,0,2024
7.0,1.0,Hybrid,Germany,13.0,Developer,0,2024
4.0,0.0,Hybrid,Germany,17.0,Developer,0,2024
9.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,27.0,Other,0,2024
4.0,1.0,In-person,India,3.0,Developer,0,2024
8.0,1.0,Hybrid,Germany,10.0,Developer,0,2024
6.0,0.0,Remote,Australia,6.0,Developer,0,2024
10.0,1.0,Hybrid,Netherlands,20.0,Developer,0,2024
3.0,0.0,Remote,Germany,24.0,Manager,0,2024
6.0,0.0,Hybrid,Italy,35.0,Research,0,2024
6.0,1.0,In-person,South Africa,16.0,DevOps/Infra,0,2024
6.0,1.0,Hybrid,Netherlands,10.0,Developer,0,2024
7.0,0.0,Remote,France,25.0,Developer,0,2024
7.0,0.0,In-person,Germany,10.0,Research,0,2024
8.0,1.0,Hybrid,Czech Republic,11.0,Research,0,2024
8.0,1.0,In-person,India,10.0,Manager,0,2024
9.0,0.0,Hybrid,Lithuania,6.0,Developer,0,2024
8.0,0.0,Remote,Austria,5.0,Developer,0,2024
8.0,1.0,Remote,Portugal,5.0,Developer,0,2024
8.0,1.0,In-person,China,2.0,Developer,0,2024
8.0,1.0,In-person,China,1.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,5.0,Developer,0,2024
9.0,0.0,In-person,United Kingdom of Great Britain and Northern Ireland,15.0,Developer,0,2024
5.0,0.0,Remote,Russian Federation,29.0,Developer,0,2024
7.0,1.0,Hybrid,Switzerland,8.0,Developer,0,2024
10.0,1.0,Hybrid,India,8.0,Developer,0,2024
7.0,0.0,Remote,India,5.0,Developer,0,2024
8.0,0.0,Hybrid,Viet Nam,1.0,Student,0,2024
10.0,1.0,Hybrid,Italy,8.0,Developer,0,2024
8.0,1.0,Hybrid,France,24.0,Developer,0,2024
9.0,1.0,In-person,Netherlands,6.0,Other,0,2024
7.0,1.0,Remote,Indonesia,2.0,Developer,0,2024
8.0,1.0,Hybrid,Switzerland,18.0,Developer,0,2024
9.0,1.0,Remote,Spain,24.0,Manager,0,2024
8.0,0.0,Remote,Spain,12.0,Developer,0,2024
8.0,1.0,Remote,Poland,5.0,Developer,0,2024
5.0,1.0,Hybrid,Germany,6.0,Research,0,2024
7.0,0.0,Hybrid,Switzerland,7.0,Developer,0,2024
8.0,1.0,Hybrid,Italy,12.0,Developer,0,2024
9.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,13.0,Developer,0,2024
8.0,1.0,Hybrid,Israel,3.0,Developer,0,2024
8.0,1.0,Remote,Germany,11.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,4.0,Data/ML,0,2024
8.0,1.0,Hybrid,France,21.0,Developer,0,2024
10.0,1.0,Hybrid,Netherlands,1.0,Developer,0,2024
6.0,1.0,Remote,Italy,30.0,Developer,0,2024
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,13.0,Other,0,2024
7.0,1.0,Remote,Bulgaria,7.0,Developer,0,2024
8.0,1.0,Remote,Italy,21.0,Research,0,2024
7.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,6.0,Developer,0,2024
10.0,0.0,Hybrid,Egypt,10.0,Other,0,2024
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,16.0,Manager,0,2024
7.0,0.0,In-person,Germany,12.0,Developer,0,2024
6.0,1.0,Hybrid,Ireland,17.0,Other,0,2024
8.0,0.0,In-person,France,3.0,Developer,0,2024
8.0,0.0,Hybrid,Germany,7.0,Developer,0,2024
8.0,0.0,Remote,Russian Federation,18.0,Developer,0,2024
8.0,1.0,Hybrid,Germany,6.0,Developer,0,2024
6.0,1.0,In-person,Indonesia,2.0,Developer,0,2024
7.0,0.0,Hybrid,Switzerland,7.0,Developer,0,2024
8.0,1.0,Remote,South Africa,16.0,Other,0,2024
7.0,1.0,In-person,India,2.0,Developer,0,2024
3.0,1.0,In-person,Netherlands,10.0,Developer,0,2024
10.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,25.0,DevOps/Infra,0,2024
8.0,0.0,Hybrid,Belgium,19.0,Research,0,2024
3.0,1.0,Remote,Germany,3.0,Developer,0,2024
10.0,0.0,Hybrid,Netherlands,7.0,DevOps/Infra,0,2024
8.0,1.0,Hybrid,Portugal,10.0,Developer,0,2024
3.0,0.0,In-person,Russian Federation,5.0,Developer,0,2024
2.0,1.0,Hybrid,Netherlands,5.0,Developer,0,2024
8.0,1.0,Remote,Italy,4.0,Developer,0,2024
6.0,0.0,Hybrid,Italy,15.0,Developer,0,2024
6.0,1.0,In-person,Germany,6.0,Research,0,2024
10.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,22.0,Developer,0,2024
8.0,0.0,Remote,Spain,7.0,Other,0,2024
9.0,1.0,Remote,Russian Federation,18.0,Developer,0,2024
5.0,1.0,Hybrid,Ireland,16.0,Developer,0,2024
8.0,1.0,Hybrid,France,6.0,Developer,0,2024
9.0,1.0,In-person,New Zealand,21.0,Developer,0,2024
7.0,1.0,Hybrid,Spain,12.0,Developer,0,2024
6.0,1.0,Hybrid,Czech Republic,5.0,Developer,0,2024
8.0,0.0,Remote,Italy,15.0,Developer,0,2024
6.0,0.0,Hybrid,India,8.0,Developer,0,2024
9.0,1.0,Hybrid,Sweden,9.0,Developer,0,2024
7.0,1.0,Remote,Netherlands,10.0,Developer,0,2024
6.0,0.0,Remote,Germany,16.0,Developer,0,2024
7.0,1.0,Hybrid,Spain,3.0,Data/ML,0,2024
8.0,1.0,Remote,Czech Republic,25.0,Developer,0,2024
8.0,1.0,Hybrid,Australia,28.0,Developer,0,2024
10.0,1.0,Hybrid,Italy,22.0,Developer,0,2024
7.0,1.0,Hybrid,Australia,17.0,Developer,0,2024
6.0,1.0,Hybrid,Germany,7.0,Data/ML,0,2024
7.0,0.0,In-person,Denmark,1.0,Developer,0,2024
7.0,1.0,In-person,Israel,3.0,Developer,0,2024
9.0,1.0,Hybrid,Italy,10.0,Developer,0,2024
8.0,1.0,Hybrid,India,10.0,Developer,0,2024
6.0,1.0,Hybrid,Australia,20.0,Developer,0,2024
7.0,0.0,Hybrid,Netherlands,12.0,Other,0,2024
7.0,1.0,Hybrid,Germany,28.0,Other,0,2024
5.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,25.0,Developer,0,2024
8.0,1.0,Remote,Germany,17.0,Developer,0,2024
7.0,0.0,Remote,France,8.0,Developer,0,2024
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,8.0,Data/ML,0,2024
7.0,1.0,Hybrid,Czech Republic,10.0,Developer,0,2024
7.0,1.0,Hybrid,Norway,5.0,Developer,0,2024
7.0,1.0,Hybrid,Taiwan,10.0,Developer,0,2024
8.0,0.0,Hybrid,Poland,5.0,Developer,0,2024
7.0,0.0,Hybrid,Germany,15.0,Developer,0,2024
9.0,1.0,Remote,Poland,20.0,Developer,0,2024
8.0,0.0,Remote,Russian Federation,25.0,Developer,0,2024
8.0,0.0,Hybrid,South Africa,30.0,Developer,0,2024
5.0,0.0,In-person,Taiwan,2.0,Developer,0,2024
6.0,1.0,In-person,India,7.0,Developer,0,2024
5.0,0.0,In-person,China,2.0,Research,0,2024
7.0,0.0,Hybrid,Germany,3.0,Developer,0,2024
1.0,0.0,In-person,United Kingdom of Great Britain and Northern Ireland,3.0,Developer,0,2024
5.0,0.0,Hybrid,Germany,3.0,Research,0,2024
9.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,0,2024
5.0,0.0,In-person,Pakistan,5.0,Developer,0,2024
6.0,1.0,Hybrid,Viet Nam,4.0,Developer,0,2024
10.0,1.0,Hybrid,Netherlands,3.0,Developer,0,2024
8.0,1.0,Hybrid,India,9.0,Developer,0,2024
7.0,1.0,Hybrid,Netherlands,10.0,Other,0,2024
7.0,0.0,Hybrid,Russian Federation,2.0,Developer,0,2024
7.0,0.0,Hybrid,Russian Federation,1.0,Developer,0,2024
10.0,0.0,Remote,Germany,15.0,Developer,0,2024
7.0,1.0,Remote,Greece,2.0,Developer,0,2024
2.0,1.0,Hybrid,New Zealand,23.0,Developer,0,2024
8.0,1.0,Hybrid,Sweden,1.0,Developer,0,2024
7.0,0.0,Remote,Romania,7.0,Developer,0,2024
10.0,1.0,Hybrid,Indonesia,3.0,Developer,0,2024
6.0,1.0,Hybrid,Germany,15.0,Developer,0,2024
7.0,0.0,Hybrid,Sweden,17.0,Other,0,2024
3.0,1.0,Hybrid,India,4.0,Developer,0,2024
10.0,0.0,Remote,Germany,3.0,Manager,0,2024
4.0,1.0,Hybrid,Spain,5.0,Developer,0,2024
2.0,0.0,In-person,Czech Republic,8.0,Research,0,2024
5.0,1.0,Hybrid,Germany,6.0,Research,0,2024
2.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,8.0,Research,0,2024
7.0,1.0,Remote,Spain,4.0,Developer,0,2024
7.0,0.0,Hybrid,Romania,16.0,Developer,0,2024
3.0,1.0,Remote,Germany,10.0,Developer,0,2024
6.0,0.0,Remote,Spain,5.0,Developer,0,2024
8.0,0.0,Hybrid,Russian Federation,8.0,Developer,0,2024
7.0,0.0,In-person,Portugal,6.0,Research,0,2024
5.0,1.0,Remote,Hungary,5.0,Developer,0,2024
8.0,1.0,Hybrid,Switzerland,11.0,Developer,0,2024
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,32.0,Other,0,2024
5.0,0.0,Remote,Sweden,17.0,Developer,0,2024
0.0,0.0,Remote,South Africa,25.0,Research,0,2024
9.0,1.0,Hybrid,France,4.0,Developer,0,2024
8.0,1.0,Hybrid,India,2.0,Developer,0,2024
9.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,30.0,Developer,0,2024
6.0,0.0,Hybrid,India,1.0,Developer,0,2024
9.0,1.0,Remote,India,12.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,13.0,Developer,0,2024
7.0,0.0,Hybrid,United States of America,11.0,Developer,0,2024
6.0,0.0,Remote,Bangladesh,5.0,Developer,0,2024
8.0,0.0,Remote,Poland,8.0,Developer,0,2024
4.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,33.0,Other,0,2024
3.0,0.0,Remote,Germany,30.0,Developer,0,2024
9.0,1.0,Hybrid,France,5.0,Developer,0,2024
9.0,1.0,Hybrid,India,13.0,Developer,0,2024
6.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,2.0,Developer,0,2024
1.0,0.0,In-person,France,15.0,Developer,0,2024
8.0,1.0,Remote,Spain,11.0,Developer,0,2024
9.0,1.0,Hybrid,Germany,8.0,Developer,0,2024
4.0,0.0,Remote,India,13.0,Developer,0,2024
6.0,1.0,In-person,Finland,27.0,Developer,0,2024
9.0,1.0,Hybrid,Australia,34.0,Developer,0,2024
5.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,9.0,Developer,0,2024
7.0,1.0,Hybrid,India,10.0,Manager,0,2024
8.0,1.0,Hybrid,Germany,5.0,DevOps/Infra,0,2024
9.0,1.0,Remote,Spain,18.0,Developer,0,2024
4.0,0.0,Hybrid,Slovakia,11.0,Developer,0,2024
9.0,1.0,In-person,Finland,15.0,Developer,0,2024
9.0,1.0,Hybrid,Czech Republic,11.0,Developer,0,2024
4.0,1.0,Hybrid,Czech Republic,5.0,Developer,0,2024
10.0,0.0,Remote,Spain,15.0,Developer,0,2024
8.0,0.0,Hybrid,South Africa,23.0,Manager,0,2024
8.0,1.0,Remote,Austria,25.0,Developer,0,2024
7.0,1.0,Hybrid,Canada,3.0,Developer,0,2024
8.0,0.0,Remote,Poland,15.0,Other,0,2024
2.0,1.0,Remote,Poland,8.0,Developer,0,2024
5.0,1.0,Hybrid,India,8.0,Developer,0,2024
8.0,1.0,Remote,Russian Federation,10.0,Developer,0,2024
6.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,18.0,Developer,0,2024
9.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,10.0,Other,0,2024
7.0,1.0,Hybrid,Belgium,2.0,Research,0,2024
2.0,0.0,Remote,Spain,4.0,Research,0,2024
9.0,0.0,Remote,Bulgaria,16.0,Developer,0,2024
1.0,1.0,Remote,Italy,5.0,Developer,0,2024
8.0,1.0,Hybrid,Czech Republic,8.0,Developer,0,2024
6.0,1.0,Remote,Poland,8.0,Developer,0,2024
7.0,1.0,Hybrid,Austria,2.0,Developer,0,2024
2.0,1.0,Remote,Bangladesh,6.0,Developer,0,2024
6.0,1.0,In-person,Switzerland,6.0,Other,0,2024
2.0,1.0,Hybrid,Germany,10.0,Developer,0,2024
7.0,1.0,In-person,Germany,5.0,Other,0,2024
8.0,0.0,Remote,Germany,25.0,Developer,0,2024
8.0,0.0,Hybrid,Canada,18.0,Developer,0,2024
0.0,1.0,Hybrid,Spain,1.0,DevOps/Infra,0,2024
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,30.0,Developer,0,2024
6.0,1.0,Hybrid,India,10.0,Data/ML,0,2024
10.0,1.0,Hybrid,Finland,10.0,Developer,0,2024
6.0,1.0,Remote,Switzerland,8.0,Developer,0,2024
7.0,1.0,In-person,Denmark,13.0,Developer,0,2024
9.0,1.0,Remote,Russian Federation,10.0,Developer,0,2024
6.0,0.0,In-person,India,10.0,Other,0,2024
8.0,0.0,Hybrid,Sweden,21.0,Developer,0,2024
8.0,0.0,Hybrid,France,18.0,Developer,0,2024
7.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,8.0,Developer,0,2024
5.0,0.0,Hybrid,France,9.0,Developer,0,2024
9.0,1.0,Remote,Netherlands,37.0,Developer,0,2024
7.0,1.0,In-person,Austria,7.0,Other,0,2024
8.0,1.0,Hybrid,Canada,20.0,Developer,0,2024
6.0,1.0,Remote,United States of America,22.0,Manager,0,2024
8.0,0.0,Remote,Australia,5.0,Developer,0,2024
8.0,1.0,Remote,Germany,17.0,Developer,0,2024
2.0,1.0,In-person,Australia,9.0,Developer,0,2024
3.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,5.0,Developer,0,2024
0.0,1.0,Hybrid,India,2.0,Data/ML,0,2024
8.0,1.0,In-person,Netherlands,11.0,Developer,0,2024
5.0,1.0,In-person,India,1.0,Developer,0,2024
3.0,1.0,In-person,India,3.0,Developer,0,2024
6.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,7.0,Developer,0,2024
8.0,1.0,Remote,Germany,9.0,Other,0,2024
9.0,1.0,Remote,Brazil,10.0,Developer,0,2024
5.0,0.0,Hybrid,Argentina,20.0,Manager,0,2024
4.0,1.0,Remote,Austria,10.0,Developer,0,2024
9.0,1.0,Remote,France,14.0,Manager,0,2024
8.0,1.0,Hybrid,South Africa,3.0,Developer,0,2024
8.0,1.0,Hybrid,Sweden,9.0,Developer,0,2024
8.0,0.0,Remote,Switzerland,25.0,Other,0,2024
9.0,0.0,Hybrid,Russian Federation,4.0,Developer,0,2024
6.0,0.0,Hybrid,India,20.0,Developer,0,2024
8.0,1.0,Hybrid,United States of America,6.0,Developer,0,2024
8.0,0.0,Hybrid,Switzerland,5.0,Developer,0,2024
8.0,0.0,Hybrid,Austria,13.0,Developer,0,2024
8.0,0.0,Hybrid,Australia,14.0,Developer,0,2024
8.0,1.0,Remote,Sweden,10.0,Developer,0,2024
6.0,1.0,Remote,Germany,15.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,22.0,Developer,0,2024
9.0,0.0,Hybrid,Switzerland,20.0,Developer,0,2024
8.0,0.0,In-person,Germany,5.0,Developer,0,2024
3.0,0.0,Remote,United States of America,20.0,Other,0,2024
6.0,1.0,In-person,Pakistan,1.0,Developer,0,2024
8.0,1.0,Remote,Germany,25.0,Developer,0,2024
8.0,1.0,Hybrid,Germany,14.0,Developer,0,2024
8.0,0.0,Remote,France,18.0,Developer,0,2024
7.0,1.0,Remote,United States of America,9.0,Developer,0,2024
5.0,1.0,Hybrid,United States of America,10.0,Other,0,2024
9.0,1.0,Hybrid,Germany,18.0,Other,0,2024
6.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,7.0,DevOps/Infra,0,2024
8.0,1.0,Remote,"Iran, Islamic Republic of...",3.0,Data/ML,0,2024
2.0,1.0,Remote,Germany,10.0,Developer,0,2024
8.0,0.0,Hybrid,India,18.0,Data/ML,0,2024
7.0,0.0,Remote,France,10.0,Developer,0,2024
10.0,1.0,Hybrid,Russian Federation,21.0,Developer,0,2024
8.0,1.0,Remote,Netherlands,15.0,Developer,0,2024
1.0,0.0,Remote,Germany,10.0,Developer,0,2024
8.0,0.0,Hybrid,Netherlands,2.0,Developer,0,2024
7.0,1.0,Hybrid,Germany,19.0,Developer,0,2024
6.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,27.0,Other,0,2024
9.0,1.0,Hybrid,Germany,7.0,Other,0,2024
7.0,0.0,Hybrid,Spain,10.0,DevOps/Infra,0,2024
7.0,1.0,Hybrid,Poland,8.0,Developer,0,2024
4.0,1.0,In-person,Egypt,2.0,DevOps/Infra,0,2024
7.0,1.0,Remote,United States of America,10.0,Developer,0,2024
7.0,0.0,Hybrid,South Africa,9.0,Developer,0,2024
8.0,1.0,In-person,Switzerland,2.0,Developer,0,2024
9.0,1.0,Hybrid,Israel,7.0,Developer,0,2024
7.0,1.0,Remote,Sweden,4.0,Research,0,2024
6.0,0.0,Remote,Austria,30.0,Manager,0,2024
8.0,0.0,Hybrid,Germany,27.0,Developer,0,2024
7.0,1.0,Remote,Ukraine,1.0,Developer,0,2024
6.0,0.0,Hybrid,Germany,8.0,DevOps/Infra,0,2024
7.0,0.0,Remote,Finland,5.0,Other,0,2024
2.0,0.0,In-person,Germany,7.0,Manager,0,2024
7.0,0.0,Hybrid,Germany,18.0,Developer,0,2024
9.0,1.0,Remote,Netherlands,8.0,Developer,0,2024
7.0,1.0,Hybrid,Austria,1.0,Data/ML,0,2024
9.0,1.0,Hybrid,France,7.0,Developer,0,2024
5.0,0.0,Hybrid,Greece,8.0,Developer,0,2024
8.0,1.0,Hybrid,Czech Republic,11.0,Developer,0,2024
7.0,1.0,Hybrid,Denmark,7.0,Developer,0,2024
7.0,0.0,Remote,United States of America,20.0,Developer,0,2024
6.0,1.0,Hybrid,Lithuania,7.0,Developer,0,2024
2.0,1.0,Remote,France,16.0,Developer,0,2024
8.0,0.0,Remote,United States of America,14.0,Developer,0,2024
9.0,1.0,Hybrid,Poland,16.0,Other,0,2024
4.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,19.0,Developer,0,2024
8.0,1.0,Hybrid,United States of America,19.0,Other,0,2024
7.0,1.0,Hybrid,Serbia,2.0,Developer,0,2024
9.0,0.0,Remote,Germany,12.0,Developer,0,2024
10.0,1.0,Remote,United States of America,29.0,Data/ML,0,2024
8.0,1.0,Remote,United States of America,10.0,Developer,0,2024
5.0,1.0,Remote,Indonesia,14.0,Developer,0,2024
6.0,1.0,Remote,United States of America,20.0,Manager,0,2024
8.0,1.0,Hybrid,Netherlands,2.0,Research,0,2024
5.0,1.0,Hybrid,Czech Republic,12.0,Developer,0,2024
8.0,1.0,Remote,Indonesia,9.0,Developer,0,2024
6.0,0.0,Hybrid,Sweden,15.0,Developer,0,2024
8.0,1.0,Hybrid,Sweden,25.0,DevOps/Infra,0,2024
9.0,1.0,Hybrid,France,9.0,Developer,0,2024
